"Date_exported","Period","Organisation unit","Number of fixed sessions planned","Daily fixed sessions conducted","Number of outreach sessions planned","FS_SS visits conducted by the LGA team ","OS_SS visits conducted by the LGA team ","Daily Fixed Sessions Reporting rate","Daily Outreach Sessions Reporting rate","Daily outreach sessions conducted","FS_Number of children given BCG","FS_Number vaccinated _Penta 1","FS_Number vaccinated _Penta2","FS_Number vaccinated _Penta3","FS_Number of children given IPV","FS_Number vaccinated _Measles","FS_BCG doses opened for session","FS_Doses opened  for  session_Measles","FS_Doses opened for session_Penta","FS_IPV doses opened for session","OS_Number of children given BCG","OS_Number vaccinated_Penta1","OS_Number vaccinated_Penta2","OS_Number vaccinated_Penta3","OS_Number of children given IPV","OS_Number vaccinated_Measles","OS_BCG doses opened for session","OS_Doses opened for session_Penta","OS_IPV doses opened for session","OS_Doses opened for session_Measles","Total BCG doses opened for fixed and outreach sessions","Total Number of children given BCG in fixed and outreach sessions","Total Measles doses utilized in fixed and outreach sessions","Total Number of children vaccinated with Measles in fixed and outreach sessions","Total Penta doses utilized in fixed and outreach sessions","Total Number of children vaccinated with Penta (1, 2 or 3) in outreach sessions","Total Number of children vaccinated with Penta (1, 2 or 3) in fixed sessions","Total Number of children vaccinated with Penta (1, 2 or 3) in fixed and outreach sessions","Total IPV doses utilized in fixed and outreach sessions","Total Number of children vaccinated with IPV in fixed and outreach sessions"
"2018-12-06 09:27:49","2017W01","Nasarawa","23.0",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"2018-12-06 09:27:49","2017W02","Nasarawa","26.0",NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"2018-12-06 09:27:49","2017W03","Nasarawa","18.0",NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"2018-12-06 09:27:49","2017W04","Nasarawa","32.0",NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"2018-12-06 09:27:49","2017W05","Nasarawa","27.0",NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"2018-12-06 09:27:49","2017W06","Nasarawa","38.0",NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"2018-12-06 09:27:49","2017W07","Nasarawa","43.0",NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"2018-12-06 09:27:49","2017W08","Nasarawa","18.0",NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"2018-12-06 09:27:49","2017W09","Nasarawa","19.0",NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"2018-12-06 09:27:49","2017W10","Nasarawa","44.0",NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"2018-12-06 09:27:49","2017W11","Nasarawa","82.0",NA,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"2018-12-06 09:27:49","2017W12","Nasarawa","40.0",NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"2018-12-06 09:27:49","2017W13","Nasarawa","3.0",NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"2018-12-06 09:27:49","2017W14","Nasarawa","9.0",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"2018-12-06 09:27:49","2017W15","Nasarawa","9.0",NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"2018-12-06 09:27:49","2017W16","Nasarawa","4.0",NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"2018-12-06 09:27:49","2017W45","Nasarawa","125.0",3,563,NA,NA,0.0440463955366319,NA,NA,NA,91,131,15,NA,20,NA,98,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,98,20,9,0,237,237,0,0
"2018-12-06 09:27:49","2017W45","Zamfara","",1,NA,NA,NA,0.0196232339089482,NA,NA,23,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,0,0,0,0,67,67,0,0
"2018-12-06 09:27:49","2017W46","Nasarawa","35.0",2,17,44,32,0.0293642636910879,NA,NA,1,2,3,5,3,22,56,56,2325,1,10,6,56,23,45,23,56,2358,NA,21,112,11,77,45,4683,85,10,95,1,48
"2018-12-06 09:27:49","2017W47","Nasarawa","172.0",86,42,57,11,1.26266333871678,0.293642636910879,20,437,318,282,267,298,450,857,649,1032,594,70,34,42,30,80,74,290,180,NA,150,1147,507,799,524,1212,106,867,973,594,378
"2018-12-06 09:27:49","2017W47","Sokoto","55.0",NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"2018-12-06 09:27:49","2017W48","Nasarawa","21.0",30,5,16,2,0.440463955366319,0.190867713992072,13,184,147,99,95,82,105,341,151,411,210,10,22,8,9,9,10,20,51,NA,20,361,194,171,115,462,39,341,380,210,91
"2018-12-06 09:27:49","2017W49","Nasarawa","37.0",42,8,14,NA,0.616649537512847,0.0587285273821759,4,243,256,181,203,180,132,482,222,662,323,1,5,8,4,3,4,20,40,NA,12,502,244,234,136,702,17,640,657,323,183
"2018-12-06 09:27:49","2017W50","Nasarawa","31.0",32,21,12,8,0.469828219057407,0.249596241374248,17,238,182,159,146,146,196,447,292,533,376,28,51,47,51,53,60,210,130,NA,120,657,266,412,256,663,149,487,636,376,199
"2018-12-06 09:27:49","2017W51","Nasarawa","33.0",30,13,13,2,0.440463955366319,0.190867713992072,13,162,180,161,142,145,151,364,211,482,304,58,32,29,33,38,45,190,130,NA,90,554,220,301,196,612,94,483,577,304,183
"2018-12-06 09:27:49","2017W52","Nasarawa","19.0",18,13,4,15,0.264278373219792,0.205549845837616,14,109,98,91,76,75,49,210,100,281,187,12,39,27,30,31,31,100,122,NA,61,310,121,161,80,403,96,265,361,187,106
"2018-12-06 09:27:49","2018W01","Nasarawa","30.0",25,5,11,1,0.366676444705192,0.0586682311528307,4,154,134,142,89,90,135,380,201,413,212,4,7,9,5,5,1,2,11,NA,1,382,158,202,136,424,21,365,386,212,95
"2018-12-06 09:27:49","2018W02","Nasarawa","29.0",34,13,13,3,0.498679964799061,0.117336462305661,8,259,200,148,174,182,234,541,334,639,312,7,22,19,15,15,13,42,62,NA,21,583,266,355,247,701,56,522,578,312,197
"2018-12-06 09:27:49","2018W03","Nasarawa","34.0",31,9,10,2,0.454678791434438,0.102669404517454,7,216,200,190,185,185,193,367,280,581,289,19,22,17,18,20,34,40,70,NA,60,407,235,340,227,651,57,575,632,289,205
"2018-12-06 09:27:49","2018W04","Nasarawa","38.0",47,13,17,2,0.689351716045761,0.117336462305661,8,363,250,202,219,231,321,658,442,851,447,15,21,20,26,28,33,60,70,NA,50,718,378,492,354,921,67,671,738,447,259
"2018-12-06 09:27:49","2018W05","Nasarawa","28.0",32,12,2,NA,0.469345849222646,0.102669404517454,7,209,200,202,169,172,154,481,291,650,371,7,21,14,14,13,5,40,50,NA,10,521,216,301,159,700,49,571,620,371,185
"2018-12-06 09:27:49","2018W06","Nasarawa","41.0",38,7,13,1,0.557348195951892,0.0733352889410384,5,169,159,168,180,171,146,360,260,570,281,4,6,11,1,1,2,20,20,NA,20,380,173,280,148,590,18,507,525,281,172
"2018-12-06 09:27:49","2018W07","Nasarawa","44.0",30,20,9,1,0.440011733646231,0.146670577882077,10,170,118,153,148,144,941,320,644,480,221,15,16,11,11,9,7,60,51,NA,20,380,185,664,948,531,38,419,457,221,153
"2018-12-06 09:27:49","2018W08","Nasarawa","28.0",39,10,8,1,0.5720152537401,0.161337635670285,11,227,207,237,216,213,457,400,630,751,340,9,25,17,16,24,29,60,70,NA,60,460,236,690,486,821,58,660,718,340,237
"2018-12-06 09:27:49","2018W09","Nasarawa","28.0",33,14,7,2,0.484012907010854,0.161337635670285,11,259,200,218,176,182,183,481,251,662,381,12,19,19,25,26,16,80,90,NA,30,561,271,281,199,752,63,594,657,381,208
"2018-12-06 09:27:49","2018W10","Nasarawa","136.0",125,83,199,5,1.83338222352596,0.645350542681138,44,570,413,441,443,588,513,1658,792,1389,1050,85,38,65,53,114,49,404,254,1140,161,2062,655,953,562,1643,156,1297,1453,2190,702
"2018-12-06 09:27:49","2018W11","Nasarawa","180.0",172,154,696,132,2.52273393957172,1.42270460545615,97,858,688,552,663,715,755,1737,926,1729,1158,183,209,221,208,243,212,487,656,333,315,2224,1041,1241,967,2385,638,1903,2541,1491,958
"2018-12-06 09:27:49","2018W11","Zamfara","54.0",36,33,12,11,0.706436420722135,0.550206327372765,28,100,43,103,35,83,98,600,330,360,360,78,65,71,45,113,55,483,256,220,230,1083,178,560,153,616,181,181,362,580,196
"2018-12-06 09:27:49","2018W12","Nasarawa","28.0",79,21,385,122,1.15869756526841,0.674684658257554,46,342,304,264,294,275,325,630,346,610,10485,101,142,106,108,121,93,288,278,1080,144,918,443,490,418,888,356,862,1218,11565,396
"2018-12-06 09:27:49","2018W12","Taraba","",NA,NA,NA,NA,NA,0.0139372822299652,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,3,7,NA,10,10,10,0,0,10,7,10,9,0,9,10,3
"2018-12-06 09:27:49","2018W12","Zamfara","2.0",11,NA,1,NA,0.21585557299843,0.255452937708784,13,55,47,21,36,35,24,240,80,290,95,21,60,43,54,50,38,150,170,111,90,390,76,170,62,460,157,104,261,206,85
"2018-12-06 09:27:49","2018W13","Nasarawa","89.0",49,61,165,63,0.718685831622177,0.410677618069815,28,194,181,157,194,181,163,256,132,306,202,34,57,56,87,84,68,70,60,40,62,326,228,194,231,366,200,532,732,242,265
"2018-12-06 09:27:49","2018W13","Taraba","1.0",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"2018-12-06 09:27:49","2018W13","Zamfara","60.0",24,59,8,NA,0.470957613814757,0.0982511298879937,5,131,135,82,81,118,81,386,1152,306,183,2,4,2,3,3,14,20,20,20,20,406,133,1172,95,326,9,298,307,203,121
"2018-12-06 09:27:49","2018W14","Nasarawa","276.0",248,118,42,4,3.63743033147551,1.08536227632737,74,991,846,655,863,877,781,2660,1080,2791,11637,45,107,82,79,88,138,203,334,272,90,2863,1036,1170,919,3125,268,2364,2632,11909,965
"2018-12-06 09:27:49","2018W14","Taraba","1.0",1,1,NA,NA,0.0139236981342244,NA,NA,NA,3,3,3,3,6,20,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0,10,6,10,0,9,9,10,3
"2018-12-06 09:27:49","2018W14","Zamfara","161.0",164,90,52,14,3.2182103610675,1.5130674002751,77,784,821,826,714,841,686,2671,1056,2660,11598,175,257,198,197,227,175,860,811,461,334,3531,959,1390,861,3471,652,2361,3013,12059,1068
"2018-12-06 09:27:49","2018W15","Nasarawa","45.0",103,12,26,3,1.51070695218539,0.5720152537401,39,562,358,311,335,382,403,1169,441,940,600,83,76,100,90,93,58,162,242,142,90,1331,645,531,461,1182,266,1004,1270,742,475
"2018-12-06 09:27:49","2018W15","Zamfara","16.0",19,10,8,8,0.372841444270016,0.47160542346237,24,66,80,80,78,77,86,242,120,282,10151,43,65,54,56,51,62,281,241,10161,141,523,109,261,148,523,175,238,413,20312,128
"2018-12-06 09:27:49","2018W16","Adamawa","71.0",25,50,15,NA,0.440917107583774,0.0687639676809352,4,64,33,61,21,54,61,384,200,211,186,9,6,8,4,10,7,80,20,20,30,464,73,230,68,231,18,115,133,206,64
"2018-12-06 09:27:49","2018W16","Katsina","4.0",18,2,12,1,0.16061390202552,0.0714285714285714,8,37,19,36,15,28,43,340,130,170,20160,10,8,10,5,13,10,82,46,50,30,422,47,160,53,216,23,70,93,20210,41
"2018-12-06 09:27:49","2018W16","Nasarawa","271.0",234,171,43,11,3.4320915224406,1.24669991199765,85,766,681,613,670,755,595,2094,943,2272,11206,161,195,146,188,223,211,480,622,1506,202,2574,927,1145,806,2894,529,1964,2493,12712,978
"2018-12-06 09:27:49","2018W16","Plateau","1.0",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"2018-12-06 09:27:49","2018W16","Taraba","1.0",1,1,NA,NA,0.0139236981342244,0.0139372822299652,1,NA,2,3,4,4,NA,NA,NA,10,10,4,3,4,2,2,8,20,10,10,10,20,4,10,8,20,9,9,18,20,6
"2018-12-06 09:27:49","2018W16","Zamfara","177.0",173,112,57,22,3.39481946624804,2.02397327569267,103,747,856,772,778,823,728,2434,1087,82390,31537,278,353,326,359,362,325,1293,1145,11785,555,3727,1025,1642,1053,83535,1038,2406,3444,43322,1185
"2018-12-06 09:27:49","2018W17","Adamawa","180.0",133,164,50,12,2.34567901234568,1.42685232937941,83,592,478,442,490,558,477,1326,703,1565,11022,157,215,155,209,256,234,445,634,336,420,1771,749,1123,711,2199,579,1410,1989,11358,814
"2018-12-06 09:27:49","2018W17","Katsina","53.0",33,30,10,5,0.29445882038012,0.151785714285714,17,141,111,94,101,117,101,520,231,321,10220,30,35,21,23,38,18,242,132,111,60,762,171,291,119,453,79,306,385,10331,155
"2018-12-06 09:27:49","2018W17","Nasarawa","160.0",137,77,27,8,2.00938691698445,0.792021120563215,54,512,379,330,332,342,351,1333,560,1173,1685,77,92,69,91,134,87,303,302,242,181,1636,589,741,438,1475,252,1041,1293,1927,476
"2018-12-06 09:27:49","2018W17","Taraba","",1,NA,NA,NA,0.0139236981342244,0.0139372822299652,1,3,3,2,4,4,NA,20,NA,10,10,NA,2,3,4,4,6,NA,10,10,10,20,3,10,6,20,9,9,18,20,8
"2018-12-06 09:27:49","2018W17","Zamfara","122.0",107,129,39,40,2.09968602825746,1.5130674002751,77,429,488,448,522,535,383,1510,642,1519,20982,262,273,250,262,309,256,1061,911,565,411,2571,691,1053,639,2430,785,1458,2243,21547,844
"2018-12-06 09:27:49","2018W18","Adamawa","56.0",88,73,24,6,1.55202821869489,0.85954959601169,50,349,311,236,276,384,224,725,391,899,451,99,141,112,123,148,89,262,1396,233,170,987,448,561,313,2295,376,823,1199,684,532
"2018-12-06 09:27:49","2018W18","Katsina","20.0",29,12,14,1,0.258766842152226,0.0357142857142857,4,121,126,128,99,98,73,350,170,430,20214,8,12,10,8,9,8,25,28,22,10,375,129,180,81,458,30,353,383,20236,107
"2018-12-06 09:27:49","2018W18","Nasarawa","106.0",131,49,30,5,1.92138457025521,0.63068348489293,43,495,381,312,387,360,382,1457,521,1286,760,22,70,43,46,46,54,152,211,130,90,1609,517,611,436,1497,159,1080,1239,890,406
"2018-12-06 09:27:49","2018W18","Taraba","1.0",1,1,NA,NA,0.0139236981342244,NA,NA,NA,2,4,3,3,8,NA,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10,8,10,0,9,9,10,3
"2018-12-06 09:27:49","2018W18","Zamfara","79.0",92,34,28,8,1.80533751962323,0.687757909215956,35,454,528,466,505,498,469,1496,701,11590,1798,94,129,121,111,110,124,509,440,10272,250,2005,548,951,593,12030,361,1499,1860,12070,608
"2018-12-06 09:27:49","2018W19","Adamawa","99.0",132,71,33,10,2.32804232804233,0.72202166064982,42,689,560,447,522,548,483,1613,670,1579,801,74,96,81,84,128,108,163,272,154,121,1776,763,791,591,1851,261,1529,1790,955,676
"2018-12-06 09:27:49","2018W19","Katsina","25.0",21,11,17,NA,0.18738288569644,0.0535714285714286,6,82,96,89,79,76,65,305,125,285,137,11,10,15,14,11,18,66,51,31,31,371,93,156,83,336,39,264,303,168,87
"2018-12-06 09:27:49","2018W19","Nasarawa","122.0",169,60,35,10,2.4787327662071,1.10002933411558,75,642,547,468,463,565,464,1747,813,1786,848,29,147,101,101,104,118,204,425,275,165,1951,671,978,582,2211,349,1478,1827,1123,669
"2018-12-06 09:27:49","2018W19","Taraba","",1,NA,NA,NA,0.0139236981342244,0.0139372822299652,1,NA,2,4,3,3,5,NA,10,10,10,NA,3,3,3,3,NA,NA,10,NA,NA,0,0,10,5,20,9,9,18,10,6
"2018-12-06 09:27:49","2018W19","Zamfara","100.0",174,84,66,33,3.41444270015699,2.31872666535665,118,724,807,756,863,864,799,2400,1039,2501,22834,258,348,316,333,384,320,1483,1181,777,610,3883,982,1649,1119,3682,997,2426,3423,23611,1248
"2018-12-06 09:27:49","2018W20","Adamawa","17.0",6,9,3,NA,0.105820105820106,0.0515729757607014,3,32,35,33,32,34,28,70,30,80,10060,NA,4,2,4,3,1,NA,12,1,1,70,32,31,29,92,10,100,110,10061,37
"2018-12-06 09:27:49","2018W20","Katsina","46.0",199,20,88,21,1.77567591683769,0.625,70,679,747,644,755,851,619,2397,1316,2546,1392,171,181,161,141,168,189,738,643,21326,321,3135,850,1637,808,3189,483,2146,2629,22718,1019
"2018-12-06 09:27:49","2018W20","Nasarawa","117.0",167,57,36,4,2.44939865063068,0.748019947198592,51,617,595,412,461,522,447,1611,723,1628,20854,74,96,79,78,67,82,260,281,151,120,1871,691,843,529,1909,253,1468,1721,21005,589
"2018-12-06 09:27:49","2018W20","Taraba","",1,NA,NA,NA,0.0139236981342244,0.0139372822299652,1,3,2,3,4,4,NA,20,NA,10,10,NA,4,3,2,2,NA,NA,10,NA,NA,20,3,0,0,20,9,9,18,10,6
"2018-12-06 09:27:49","2018W20","Zamfara","199.0",205,139,81,31,4.02276295133438,2.39732756926705,122,725,824,788,845,884,747,2941,1258,2693,1628,356,376,326,354,429,349,1449,1059,40766,622,4390,1081,1880,1096,3752,1056,2457,3513,42394,1313
"2018-12-06 09:27:49","2018W21","Adamawa","8.0",5,7,2,NA,0.0881834215167548,NA,NA,20,42,34,14,32,24,40,30,50,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,20,30,24,50,0,90,90,20,32
"2018-12-06 09:27:49","2018W21","Katsina","267.0",194,157,69,26,1.73106094405282,0.696428571428571,78,659,782,563,606,692,576,2285,1061,2300,12351,124,192,150,154,192,177,669,606,36461,330,2954,783,1391,753,2906,496,1951,2447,48812,884
"2018-12-06 09:27:49","2018W21","Nasarawa","247.0",175,68,89,3,2.56673511293635,0.366676444705192,25,524,555,347,411,459,422,1874,894,1673,10989,38,54,53,67,45,49,132,171,110,80,2006,562,974,471,1844,174,1313,1487,11099,504
"2018-12-06 09:27:49","2018W21","Sokoto","2.0",NA,NA,NA,NA,NA,0.0186497575531518,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,20,10,10,10,20,1,10,2,10,3,0,3,10,1
"2018-12-06 09:27:49","2018W21","Taraba","4.0",2,NA,NA,NA,0.0278473962684489,NA,NA,6,7,7,5,5,10,20,20,20,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,6,20,10,20,0,19,19,20,5
"2018-12-06 09:27:49","2018W21","Zamfara","174.0",165,126,48,14,3.23783359497645,1.33621536647671,68,636,670,659,779,786,639,2141,1079,2081,11353,174,234,210,211,212,215,993,798,50967,441,3134,810,1520,854,2879,655,2108,2763,62320,998
"2018-12-06 09:27:49","2018W22","Adamawa","4.0",5,2,2,NA,0.0881834215167548,0.0343819838404676,2,34,24,25,15,15,13,80,40,80,40,3,6,7,5,5,9,20,20,10,10,100,37,50,22,100,18,64,82,50,20
"2018-12-06 09:27:49","2018W22","Kaduna","14.0",22,2,16,NA,0.209943696917645,NA,NA,21,22,17,22,38,155,320,190,20210,197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,320,21,190,155,20210,0,61,61,197,38
"2018-12-06 09:27:49","2018W22","Katsina","209.0",356,117,150,40,3.1765860622825,1.41964285714286,159,1630,1671,1374,1368,1552,1107,4453,2031,4996,12436,288,416,313,336,382,340,1332,1226,50828,603,5785,1918,2634,1447,6222,1065,4413,5478,63264,1934
